Brand,Model Name,Model Variant,Car Type,Transmission,Fuel Type,Kilometers,Owner,State,Accidental,Car_Age,KM_Per_Year
Hyundai,Aura,Sportz,Sedan,0,Petrol,179153,2,Himachal Pradesh,0,3,59717.666666666664
Hyundai,Aura,Era,Sedan,1,Diesel,23393,1,Maharashtra,0,4,5848.25
Volkswagen,Polo,Trendline,Hatchback,0,Diesel,125900,1,Delhi,1,7,17985.714285714286
Mahindra,Thar,W11,SUV,0,Diesel,167429,2,Maharashtra,0,16,10464.3125
Hyundai,Grand i10,Era,Hatchback,1,CNG,169271,1,Gujarat,0,10,16927.1
Volkswagen,Ameo,Trendline,Sedan,0,Petrol,146932,1,Tamil Nadu,0,9,16325.777777777777
Hyundai,Grand i10,Era,Hatchback,0,Petrol,121939,3,Jharkhand,0,12,10161.583333333334
Maruti Suzuki,Dzire,Base,Sedan,0,CNG,67347,1,Maharashtra,0,10,6734.7
Maruti Suzuki,Swift,L,Sedan,0,CNG,40899,2,Maharashtra,0,12,3408.25
Maruti Suzuki,Alto,V,Hatchback,0,Petrol,177831,3,Karnataka,0,15,11855.4
Tata,Harrier,XT,SUV,0,Petrol,74780,1,Karnataka,0,6,12463.333333333334
Tata,Nexon,XM,SUV,0,CNG,125426,1,Uttar Pradesh,0,9,13936.222222222223
Volkswagen,Taigun,Comfortline,SUV,0,Petrol,118918,1,Punjab,0,5,23783.6
Maruti Suzuki,S-Presso,L,Hatchback,0,Diesel,163381,2,West Bengal,0,6,27230.166666666668
Toyota,Urban Cruiser,V,SUV,0,Petrol,27373,1,Goa,1,4,6843.25
Honda,WR-V,E,SUV,0,Diesel,32425,2,Odisha,0,9,3602.777777777778
Maruti Suzuki,Ertiga,ZX,MPV,0,Petrol,93101,2,Karnataka,0,8,11637.625
Mahindra,Thar,AX5,SUV,0,Petrol,169390,2,Karnataka,0,3,56463.333333333336
Nissan,Magnite,XV Premium,SUV,0,Petrol,10129,1,Maharashtra,0,6,1688.1666666666667
Maruti Suzuki,S-Presso,ZX,Hatchback,1,Diesel,118414,2,Karnataka,0,6,19735.666666666668
Hyundai,Venue,Era,SUV,0,Petrol,45978,1,Maharashtra,0,5,9195.6
Maruti Suzuki,Swift,ZX,Sedan,0,Diesel,142720,1,Maharashtra,0,4,35680.0
Ford,Figo,Sports,Sedan,0,Petrol,149149,2,Telangana,0,14,10653.5
Hyundai,Venue,Sportz,SUV,0,Petrol,99742,2,Gujarat,0,7,14248.857142857143
Hyundai,i20,Magna,Hatchback,0,Petrol,95912,1,West Bengal,0,10,9591.2
Tata,Harrier,XZA,SUV,0,Petrol,176918,2,Maharashtra,1,3,58972.666666666664
Tata,Tigor,XT,Sedan,0,Petrol,109512,1,Jammu & Kashmir,0,6,18252.0
Maruti Suzuki,Swift,Z,Sedan,0,Petrol,83941,2,Telangana,0,16,5246.3125
Hyundai,Venue,Asta,SUV,0,Hybrid,121055,2,Gujarat,0,5,24211.0
Maruti Suzuki,Celerio,Base,Hatchback,1,Petrol,154703,1,Goa,0,11,14063.90909090909
Mahindra,TUV300,AX7,SUV,0,Petrol,81078,1,Karnataka,0,8,10134.75
Toyota,Urban Cruiser,V,SUV,0,Diesel,105117,2,Delhi,0,5,21023.4
Renault,Duster,RXT,SUV,1,Petrol,172506,1,Gujarat,0,8,21563.25
Hyundai,Verna,Base,Sedan,0,Petrol,178168,1,Tamil Nadu,0,8,22271.0
Maruti Suzuki,S-Presso,L,Hatchback,0,CNG,72702,1,Uttar Pradesh,0,6,12117.0
Maruti Suzuki,Swift,Z,Sedan,0,Petrol,41821,2,Gujarat,0,15,2788.0666666666666
Hyundai,Verna,Base,Sedan,0,Petrol,130138,2,Tamil Nadu,0,16,8133.625
Hyundai,Venue,Base,SUV,0,CNG,143313,2,Telangana,0,7,20473.285714285714
Honda,City,E,Sedan,0,Petrol,41919,2,Kerala,0,19,2206.2631578947367
Maruti Suzuki,Ignis,Z,Hatchback,0,Petrol,121675,1,Telangana,0,9,13519.444444444445
Maruti Suzuki,Dzire,Base,Sedan,0,Petrol,47981,1,Telangana,0,10,4798.1
Maruti Suzuki,Alto,Z,Hatchback,0,Petrol,135457,2,West Bengal,0,8,16932.125
Mahindra,Scorpio,W11,SUV,0,Petrol,15945,1,Karnataka,0,12,1328.75
Mahindra,TUV300,W10,SUV,0,Petrol,40057,1,Andhra Pradesh,0,11,3641.5454545454545
Hyundai,i20,Asta,Hatchback,0,CNG,101836,1,Delhi,0,6,16972.666666666668
Maruti Suzuki,Baleno,ZX,Hatchback,0,Petrol,51090,1,Tamil Nadu,0,10,5109.0
Maruti Suzuki,S-Presso,V,Hatchback,0,Diesel,48137,1,Uttar Pradesh,0,4,12034.25
Maruti Suzuki,WagonR,ZX,Hatchback,0,CNG,119908,2,Maharashtra,0,22,5450.363636363636
Maruti Suzuki,WagonR,L,Hatchback,0,CNG,10205,1,Karnataka,0,15,680.3333333333334
Maruti Suzuki,Baleno,ZX,Hatchback,0,Petrol,77806,2,Tamil Nadu,0,10,7780.6
Maruti Suzuki,Baleno,V,Hatchback,0,Petrol,44818,2,Tamil Nadu,0,6,7469.666666666667
Tata,Nexon,XZ,SUV,0,Petrol,37291,1,Gujarat,0,3,12430.333333333334
Hyundai,i10,Magna,Hatchback,0,Petrol,79872,2,Rajasthan,0,14,5705.142857142857
Maruti Suzuki,WagonR,ZX,Hatchback,0,Petrol,163809,1,Rajasthan,0,10,16380.9
Maruti Suzuki,Celerio,ZX,Hatchback,0,CNG,14336,2,Uttar Pradesh,0,11,1303.2727272727273
Maruti Suzuki,Baleno,Base,Hatchback,0,Diesel,110963,1,Maharashtra,0,9,12329.222222222223
Mahindra,TUV300,AX5,SUV,0,Diesel,87764,2,Haryana,0,8,10970.5
MG,Hector,Super,SUV,0,Petrol,117512,1,Punjab,0,4,29378.0
Toyota,Glanza,ZX,Hatchback,0,Diesel,100588,2,Kerala,0,3,33529.333333333336
Maruti Suzuki,Dzire,ZX,Sedan,0,Petrol,112619,1,Maharashtra,0,9,12513.222222222223
Maruti Suzuki,Baleno,ZX,Hatchback,1,Diesel,94538,2,Madhya Pradesh,0,9,10504.222222222223
Tata,Nexon,XZ,SUV,0,Petrol,118513,1,Karnataka,0,8,14814.125
Maruti Suzuki,Alto,Base,Hatchback,0,Petrol,69521,1,Kerala,0,12,5793.416666666667
Hyundai,Grand i10,Magna,Hatchback,0,Petrol,97810,1,Jammu & Kashmir,0,5,19562.0
Kia,Carens,GTX,MPV,0,Petrol,58458,2,Delhi,0,3,19486.0
Hyundai,Grand i10,SX,Hatchback,0,CNG,44339,1,Puducherry,0,11,4030.818181818182
Hyundai,i10,SX,Hatchback,0,Diesel,82906,2,Karnataka,0,13,6377.384615384615
Maruti Suzuki,Dzire,V,Sedan,0,Hybrid,84988,2,Telangana,0,16,5311.75
Maruti Suzuki,Celerio,L,Hatchback,1,Diesel,96967,2,Karnataka,0,3,32322.333333333332
Toyota,Fortuner,V,SUV,0,Diesel,67548,2,Delhi,0,8,8443.5
Hyundai,Aura,Asta,Sedan,1,Petrol,178060,1,Andhra Pradesh,0,4,44515.0
Hyundai,i20,SX(O),Hatchback,0,Petrol,51074,1,Delhi,0,12,4256.166666666667
Hyundai,Creta,SX(O),SUV,0,Electric,68782,1,Rajasthan,0,4,17195.5
Mahindra,Thar,W6,SUV,0,CNG,51740,1,Tamil Nadu,0,12,4311.666666666667
Tata,Tiago,XM,Hatchback,0,Petrol,79932,1,Telangana,0,3,26644.0
Maruti Suzuki,Ignis,Base,Hatchback,0,Diesel,110300,2,Delhi,0,3,36766.666666666664
Honda,Brio,S,Hatchback,0,Petrol,145844,1,Maharashtra,0,7,20834.85714285714
Hyundai,Verna,Asta,Sedan,0,Petrol,175016,1,Tamil Nadu,0,3,58338.666666666664
Maruti Suzuki,Dzire,Z,Sedan,1,Petrol,86252,3,Andhra Pradesh,0,16,5390.75
Maruti Suzuki,Celerio,V,Hatchback,0,Diesel,104617,1,Telangana,0,8,13077.125
Maruti Suzuki,Dzire,Base,Sedan,0,Petrol,78207,2,Maharashtra,0,10,7820.7
Honda,WR-V,ZX,SUV,0,Diesel,19936,1,West Bengal,0,6,3322.6666666666665
Honda,WR-V,E,SUV,0,Petrol,77448,2,Maharashtra,0,4,19362.0
Maruti Suzuki,Swift,L,Sedan,1,CNG,18651,1,Karnataka,0,7,2664.4285714285716
Tata,Nexon,XT,SUV,0,CNG,29715,1,Maharashtra,0,3,9905.0
Mahindra,Thar,AX3,SUV,0,Petrol,107821,1,Uttar Pradesh,0,9,11980.111111111111
Hyundai,Venue,Asta,SUV,0,Petrol,118199,2,Telangana,0,5,23639.8
Maruti Suzuki,Swift,L,Sedan,0,Petrol,111086,1,Maharashtra,0,8,13885.75
Range Rover,Evoque,Autobiography,Luxury,0,Petrol,39851,1,Rajasthan,0,14,2846.5
Mahindra,TUV300,AX3,SUV,0,Diesel,100896,2,Tamil Nadu,0,6,16816.0
Maruti Suzuki,Alto,Base,Hatchback,0,Diesel,99543,2,Maharashtra,1,3,33181.0
Volkswagen,Taigun,Highline,SUV,1,Petrol,164053,1,Maharashtra,0,4,41013.25
Maruti Suzuki,Baleno,Z,Hatchback,0,CNG,32921,2,Maharashtra,0,8,4115.125
Audi,A6,Premium,Sedan,0,Petrol,55897,1,Kerala,0,5,11179.4
Mahindra,Thar,W4,SUV,0,Petrol,79258,1,Telangana,1,9,8806.444444444445
Maruti Suzuki,Dzire,Base,Sedan,0,Petrol,94058,1,Karnataka,0,3,31352.666666666668
Maruti Suzuki,WagonR,V,Hatchback,0,Diesel,83925,2,Telangana,0,5,16785.0
Renault,Triber,RXT,MPV,0,Diesel,45075,2,Karnataka,0,5,9015.0
Skoda,Kushaq,Monte Carlo,SUV,0,Petrol,138128,1,Karnataka,0,4,34532.0
Maruti Suzuki,WagonR,V,Hatchback,0,Petrol,112295,3,Delhi,0,22,5104.318181818182
Maruti Suzuki,S-Presso,Z,Hatchback,0,Petrol,170754,1,West Bengal,0,4,42688.5
Tata,Tiago,XT,Hatchback,0,Diesel,60436,1,Tamil Nadu,0,9,6715.111111111111
Maruti Suzuki,Dzire,L,Sedan,0,Diesel,164539,1,Uttar Pradesh,0,8,20567.375
Maruti Suzuki,S-Presso,Base,Hatchback,0,Hybrid,29297,1,Maharashtra,0,4,7324.25
Maruti Suzuki,Celerio,V,Hatchback,0,Petrol,140649,1,Maharashtra,0,5,28129.8
Maruti Suzuki,Swift,V,Sedan,0,Petrol,113704,3,Karnataka,0,13,8746.461538461539
Kia,Sonet,HTX+,SUV,0,Petrol,98671,2,Maharashtra,0,5,19734.2
Maruti Suzuki,S-Presso,ZX,Hatchback,0,Petrol,16171,1,West Bengal,0,6,2695.1666666666665
Renault,Kwid,RXL,Hatchback,0,CNG,19378,1,Karnataka,0,3,6459.333333333333
Mahindra,TUV300,W4,SUV,0,Diesel,64490,1,Andhra Pradesh,0,7,9212.857142857143
Maruti Suzuki,Dzire,V,Sedan,0,Petrol,40000,1,Tamil Nadu,0,15,2666.6666666666665
Kia,Seltos,GTX+,SUV,0,Petrol,102791,1,Uttarakhand,0,3,34263.666666666664
Skoda,Octavia,Ambition,Sedan,1,Hybrid,109041,3,Tamil Nadu,0,25,4361.64
Maruti Suzuki,Ignis,ZX,Hatchback,0,Petrol,140598,1,Odisha,0,5,28119.6
Maruti Suzuki,Celerio,V,Hatchback,0,Diesel,16117,1,Karnataka,0,6,2686.1666666666665
Maruti Suzuki,Swift,Base,Sedan,0,Diesel,97003,1,Tamil Nadu,0,9,10778.111111111111
Maruti Suzuki,Dzire,V,Sedan,0,Diesel,172747,2,Gujarat,0,6,28791.166666666668
Honda,Amaze,E,Sedan,0,CNG,142312,1,Andhra Pradesh,0,6,23718.666666666668
Maruti Suzuki,Celerio,V,Hatchback,0,CNG,94433,2,Delhi,0,7,13490.42857142857
Maruti Suzuki,Celerio,Z,Hatchback,0,Petrol,81069,1,Maharashtra,0,10,8106.9
Maruti Suzuki,Ertiga,L,MPV,1,Diesel,64187,2,Tamil Nadu,0,7,9169.57142857143
Tata,Tiago,XT,Hatchback,0,Electric,84118,1,Kerala,0,10,8411.8
Maruti Suzuki,Ignis,ZX,Hatchback,0,Diesel,91842,1,Delhi,0,6,15307.0
Ford,Endeavour,Trend,SUV,0,Diesel,176936,2,Rajasthan,0,22,8042.545454545455
Hyundai,Creta,Magna,SUV,0,Petrol,15303,1,Tamil Nadu,0,6,2550.5
BMW,X1,Luxury Line,Luxury,0,Petrol,22235,1,West Bengal,0,5,4447.0
Honda,Brio,E,Hatchback,0,Diesel,46531,1,Maharashtra,0,14,3323.6428571428573
Skoda,Rapid,Style,Sedan,0,Diesel,11133,2,Maharashtra,0,10,1113.3
Hyundai,Grand i10,SX,Hatchback,0,Diesel,50855,2,Punjab,0,4,12713.75
Honda,Brio,S,Hatchback,0,Diesel,15983,2,Maharashtra,0,10,1598.3
Maruti Suzuki,Dzire,V,Sedan,1,Petrol,20369,1,West Bengal,0,7,2909.8571428571427
Maruti Suzuki,S-Presso,Base,Hatchback,0,Petrol,131779,1,Karnataka,0,4,32944.75
Maruti Suzuki,Alto,Base,Hatchback,0,CNG,42179,1,Odisha,0,20,2108.95
Mahindra,XUV500,W10,SUV,1,Diesel,34578,1,Tamil Nadu,0,10,3457.8
Maruti Suzuki,Swift,Z,Sedan,0,Petrol,149144,2,Maharashtra,0,3,49714.666666666664
Maruti Suzuki,Celerio,ZX,Hatchback,0,Petrol,120694,3,Tamil Nadu,0,12,10057.833333333334
Ford,EcoSport,Trend,SUV,0,Petrol,160265,1,Maharashtra,0,8,20033.125
Maruti Suzuki,Dzire,Z,Sedan,0,Diesel,22036,1,Madhya Pradesh,0,10,2203.6
Maruti Suzuki,WagonR,Z,Hatchback,0,Petrol,137055,1,Uttar Pradesh,0,9,15228.333333333334
Maruti Suzuki,WagonR,Base,Hatchback,1,CNG,42390,1,Bihar,0,10,4239.0
Maruti Suzuki,Ignis,Base,Hatchback,0,Petrol,16990,1,Madhya Pradesh,0,8,2123.75
Maruti Suzuki,Baleno,L,Hatchback,0,Diesel,139252,2,Maharashtra,0,4,34813.0
Maruti Suzuki,WagonR,Z,Hatchback,0,Diesel,146620,2,Delhi,1,19,7716.8421052631575
Maruti Suzuki,S-Presso,ZX,Hatchback,1,Petrol,26165,1,Punjab,0,3,8721.666666666666
Maruti Suzuki,Celerio,Z,Hatchback,0,Diesel,74475,1,Rajasthan,0,3,24825.0
Mahindra,Bolero,W11,SUV,0,Diesel,40364,1,Bihar,0,5,8072.8
Maruti Suzuki,Ertiga,ZX,MPV,0,Petrol,135300,1,Telangana,0,7,19328.571428571428
Maruti Suzuki,Ignis,L,Hatchback,1,Petrol,66535,2,Maharashtra,0,9,7392.777777777777
Maruti Suzuki,Dzire,Base,Sedan,0,Petrol,59101,2,Maharashtra,0,9,6566.777777777777
Ford,Figo,Trend+,Sedan,0,Diesel,177886,1,Tamil Nadu,0,11,16171.454545454546
Mahindra,Thar,AX3,SUV,0,Petrol,125147,1,Tamil Nadu,0,8,15643.375
Mahindra,Scorpio,W8,SUV,0,Petrol,78517,1,Karnataka,0,15,5234.466666666666
Maruti Suzuki,WagonR,ZX,Hatchback,0,Petrol,162935,1,North East,0,9,18103.88888888889
Mahindra,TUV300,AX7,SUV,0,Electric,128072,1,Bihar,0,8,16009.0
Toyota,Etios,E,Sedan,0,Diesel,124868,1,Uttar Pradesh,0,8,15608.5
Maruti Suzuki,S-Presso,Z,Hatchback,1,Petrol,165982,1,Gujarat,0,6,27663.666666666668
Ford,Figo,Titanium+,Sedan,0,Diesel,106842,2,Delhi,0,7,15263.142857142857
Maruti Suzuki,Swift,Z,Sedan,0,Diesel,67769,1,Bihar,0,13,5213.0
Tata,Altroz,XE,Hatchback,0,Petrol,169002,2,Maharashtra,1,6,28167.0
Maruti Suzuki,S-Presso,V,Hatchback,0,Diesel,22047,1,Maharashtra,0,5,4409.4
Volkswagen,Polo,Trendline,Hatchback,0,Diesel,84787,1,Gujarat,0,7,12112.42857142857
Volkswagen,Polo,Highline,Hatchback,0,Diesel,139690,2,Maharashtra,0,7,19955.714285714286
Hyundai,Creta,Magna,SUV,0,Petrol,111437,1,Tamil Nadu,0,9,12381.888888888889
Skoda,Slavia,Style,Sedan,0,Petrol,95331,1,Assam,1,4,23832.75
Maruti Suzuki,Swift,L,Sedan,0,Petrol,145912,2,Maharashtra,0,9,16212.444444444445
Mahindra,Thar,W4,SUV,0,Petrol,139510,2,Delhi,0,16,8719.375
Toyota,Innova,VX,MPV,0,Petrol,120149,3,Maharashtra,0,13,9242.23076923077
Maruti Suzuki,Ertiga,Z,MPV,0,Petrol,149785,2,Bihar,1,13,11521.923076923076
Maruti Suzuki,Swift,V,Sedan,0,CNG,138334,2,Gujarat,0,7,19762.0
Mahindra,Thar,W8(O),SUV,0,Diesel,111698,2,Maharashtra,0,7,15956.857142857143
Maruti Suzuki,Alto,Base,Hatchback,1,Diesel,148320,2,Telangana,0,5,29664.0
Maruti Suzuki,Celerio,Z,Hatchback,0,Diesel,166160,1,Maharashtra,0,9,18462.222222222223
Tata,Altroz,XT,Hatchback,0,Diesel,171065,1,Gujarat,0,5,34213.0
Tata,Harrier,XZA,SUV,0,Petrol,149354,1,Maharashtra,0,4,37338.5
Maruti Suzuki,Celerio,V,Hatchback,0,Diesel,37339,1,Bihar,0,6,6223.166666666667
Honda,City,S,Sedan,1,Petrol,152411,2,Andhra Pradesh,1,12,12700.916666666666
Maruti Suzuki,Celerio,L,Hatchback,0,Petrol,62500,1,Uttar Pradesh,0,3,20833.333333333332
Hyundai,Creta,Era,SUV,0,Petrol,10357,1,Uttarakhand,0,10,1035.7
Mahindra,Scorpio,AX7,SUV,0,Diesel,72343,2,Maharashtra,0,3,24114.333333333332
Hyundai,Venue,Sportz,SUV,0,Petrol,72969,1,Karnataka,0,4,18242.25
Maruti Suzuki,Ertiga,V,MPV,0,Petrol,91642,2,Tamil Nadu,0,13,7049.384615384615
Ford,Figo,Titanium,Sedan,0,Diesel,86093,2,Uttar Pradesh,0,6,14348.833333333334
Honda,Brio,VX,Hatchback,0,Diesel,116357,1,Delhi,0,7,16622.428571428572
Maruti Suzuki,WagonR,L,Hatchback,0,Diesel,122579,1,Bihar,0,11,11143.545454545454
Maruti Suzuki,Alto,V,Hatchback,0,Petrol,132303,2,Tamil Nadu,0,3,44101.0
Range Rover,Sport,HSE,Luxury,0,Petrol,112226,1,Maharashtra,0,4,28056.5
Maruti Suzuki,S-Presso,V,Hatchback,0,Diesel,166299,2,Maharashtra,1,4,41574.75
Kia,Sonet,HTX+,SUV,1,Petrol,107818,2,Delhi,0,5,21563.6
Honda,Brio,VX,Hatchback,0,Petrol,154617,1,Jharkhand,0,9,17179.666666666668
Maruti Suzuki,S-Presso,L,Hatchback,0,Petrol,31145,1,Rajasthan,0,5,6229.0
Chevrolet,Spark,LTZ,Hatchback,0,Diesel,143425,2,Jharkhand,0,19,7548.684210526316
Mahindra,Bolero,AX5,SUV,1,Petrol,16426,1,Bihar,0,5,3285.2
Maruti Suzuki,Baleno,Base,Hatchback,0,CNG,37292,1,Tamil Nadu,0,3,12430.666666666666
Maruti Suzuki,Swift,V,Sedan,1,Petrol,144795,2,Delhi,0,11,13163.181818181818
Maruti Suzuki,Baleno,L,Hatchback,0,Diesel,51473,1,Telangana,1,10,5147.3
Hyundai,Aura,Era,Sedan,0,Petrol,96864,1,Punjab,0,5,19372.8
Maruti Suzuki,Alto,ZX,Hatchback,0,Hybrid,25195,2,Maharashtra,1,18,1399.7222222222222
Toyota,Glanza,VX,Hatchback,0,Diesel,11090,1,Haryana,0,5,2218.0
Ford,Aspire,Titanium,Sedan,1,Diesel,103208,2,Maharashtra,0,5,20641.6
Toyota,Urban Cruiser,G+,SUV,0,Petrol,153461,2,Maharashtra,0,4,38365.25
Toyota,Urban Cruiser,G,SUV,1,CNG,37118,1,Maharashtra,0,5,7423.6
Tata,Nexon,XZ,SUV,0,CNG,51554,2,Rajasthan,0,3,17184.666666666668
Maruti Suzuki,Ertiga,Z,MPV,0,Diesel,117048,1,Tamil Nadu,0,7,16721.14285714286
Hyundai,Creta,Asta,SUV,0,Diesel,76188,1,Punjab,0,5,15237.6
Ford,EcoSport,Trend+,SUV,0,Petrol,23787,2,Gujarat,0,10,2378.7
Ford,EcoSport,Ambiente,SUV,0,CNG,160369,2,Tamil Nadu,0,5,32073.8
Maruti Suzuki,Ignis,Base,Hatchback,0,Petrol,117447,1,Rajasthan,0,4,29361.75
Range Rover,Sport,SE,Luxury,0,Diesel,94210,1,Gujarat,0,11,8564.545454545454
Tata,Nexon,XM,SUV,0,Hybrid,155224,1,Delhi,0,7,22174.85714285714
Maruti Suzuki,Dzire,ZX,Sedan,0,Petrol,117085,3,West Bengal,0,18,6504.722222222223
Maruti Suzuki,WagonR,ZX,Hatchback,0,Petrol,78342,2,Delhi,0,11,7122.0
Hyundai,Aura,SX(O),Sedan,0,CNG,107896,1,Maharashtra,0,4,26974.0
Maruti Suzuki,Ignis,L,Hatchback,0,Petrol,88613,1,Tamil Nadu,0,7,12659.0
Maruti Suzuki,Ertiga,ZX,MPV,1,Petrol,22108,2,Gujarat,0,12,1842.3333333333333
Mahindra,XUV500,AX7,SUV,0,Petrol,148307,3,Uttar Pradesh,0,12,12358.916666666666
Hyundai,Creta,SX(O),SUV,0,Diesel,82498,1,Tamil Nadu,0,5,16499.6
Hyundai,i20,Sportz,Hatchback,0,Petrol,11021,1,Uttar Pradesh,1,7,1574.4285714285713
Maruti Suzuki,Swift,Z,Sedan,0,Petrol,140214,1,Karnataka,0,11,12746.727272727272
Hyundai,i10,Magna,Hatchback,0,Diesel,57087,1,Maharashtra,0,16,3567.9375
Maruti Suzuki,Alto,Z,Hatchback,1,Diesel,112352,2,Gujarat,0,16,7022.0
Renault,Kiger,RXL,SUV,0,Petrol,83319,2,Maharashtra,0,4,20829.75
Jaguar,F-Pace,Portfolio,Luxury,0,Petrol,155723,1,Delhi,1,8,19465.375
Maruti Suzuki,Dzire,Z,Sedan,0,Diesel,41898,1,Tamil Nadu,0,5,8379.6
Toyota,Etios,VX,Sedan,0,Diesel,178276,2,Jharkhand,0,15,11885.066666666668
Mahindra,Thar,W8(O),SUV,0,Petrol,90299,3,Tamil Nadu,0,14,6449.928571428572
Ford,EcoSport,Trend,SUV,0,Petrol,92663,1,Rajasthan,0,11,8423.90909090909
Tata,Tiago,XM,Hatchback,0,Petrol,85888,2,Gujarat,0,10,8588.8
Mahindra,TUV300,AX7,SUV,0,Diesel,15748,2,Madhya Pradesh,0,10,1574.8
Mahindra,Thar,W11,SUV,0,Diesel,174043,1,Maharashtra,1,10,17404.3
Hyundai,i10,SX,Hatchback,0,Diesel,11890,1,Tamil Nadu,0,13,914.6153846153846
Maruti Suzuki,Baleno,V,Hatchback,1,Petrol,139288,1,Rajasthan,0,9,15476.444444444445
Maruti Suzuki,Ignis,V,Hatchback,0,Petrol,96074,1,Tamil Nadu,0,3,32024.666666666668
Renault,Duster,RXL,SUV,0,Diesel,89331,2,Assam,0,6,14888.5
Maruti Suzuki,Celerio,ZX,Hatchback,0,Diesel,172842,1,Bihar,0,7,24691.714285714286
Maruti Suzuki,Alto,ZX,Hatchback,0,Petrol,117433,2,Delhi,0,12,9786.083333333334
Maruti Suzuki,Ertiga,Z,MPV,0,Petrol,135541,2,Delhi,0,10,13554.1
Tata,Nexon,XM,SUV,0,CNG,52363,1,Delhi,0,8,6545.375
Maruti Suzuki,Ertiga,V,MPV,0,CNG,124086,3,Telangana,0,12,10340.5
Maruti Suzuki,WagonR,L,Hatchback,0,CNG,50016,1,Maharashtra,0,3,16672.0
Maruti Suzuki,Alto,ZX,Hatchback,1,CNG,10593,1,Karnataka,0,15,706.2
Maruti Suzuki,Alto,V,Hatchback,0,Petrol,58563,1,Tamil Nadu,0,24,2440.125
Maruti Suzuki,Dzire,Base,Sedan,0,Petrol,89416,2,Uttar Pradesh,0,7,12773.714285714286
Honda,Jazz,E,Sedan,0,Diesel,94588,2,Telangana,0,12,7882.333333333333
Hyundai,i10,SX,Hatchback,0,Diesel,138624,2,Tamil Nadu,0,16,8664.0
Maruti Suzuki,Baleno,L,Hatchback,0,Petrol,76089,2,Gujarat,0,3,25363.0
Hyundai,i10,Magna,Hatchback,0,Petrol,51091,1,Maharashtra,0,13,3930.076923076923
Maruti Suzuki,S-Presso,V,Hatchback,0,Diesel,62812,1,Uttar Pradesh,0,4,15703.0
Mahindra,TUV300,W6,SUV,0,CNG,49754,1,Delhi,0,7,7107.714285714285
Tata,Harrier,XE,SUV,0,CNG,142164,1,Chandigarh,0,7,20309.14285714286
Maruti Suzuki,Ignis,ZX,Hatchback,0,Petrol,80283,1,Maharashtra,0,6,13380.5
Maruti Suzuki,Dzire,Base,Sedan,0,Diesel,82372,2,West Bengal,0,7,11767.42857142857
Maruti Suzuki,Swift,V,Sedan,0,Petrol,58589,2,Gujarat,0,21,2789.9523809523807
Honda,Jazz,ZX,Sedan,0,Petrol,73647,1,Delhi,0,7,10521.0
Mahindra,Scorpio,W11,SUV,0,CNG,143303,2,Uttar Pradesh,0,6,23883.833333333332
Honda,Brio,V,Hatchback,0,Petrol,138737,3,Maharashtra,0,13,10672.076923076924
Maruti Suzuki,Celerio,V,Hatchback,1,Diesel,53207,2,Andhra Pradesh,0,6,8867.833333333334
Toyota,Urban Cruiser,E,SUV,0,Petrol,160800,1,Maharashtra,0,5,32160.0
Maruti Suzuki,Celerio,V,Hatchback,0,Petrol,22118,1,Karnataka,0,8,2764.75
Toyota,Fortuner,ZX,SUV,0,Diesel,174633,1,Gujarat,0,11,15875.727272727272
Maruti Suzuki,Ertiga,V,MPV,1,Diesel,103357,1,Punjab,0,6,17226.166666666668
Maruti Suzuki,Dzire,L,Sedan,0,Petrol,130375,2,Karnataka,0,4,32593.75
Tata,Nexon,XZA+,SUV,0,Diesel,172014,1,Karnataka,0,6,28669.0
Toyota,Fortuner,G+,SUV,0,Petrol,76820,2,Uttar Pradesh,0,4,19205.0
Maruti Suzuki,Ignis,ZX,Hatchback,0,Diesel,12699,1,Tamil Nadu,1,3,4233.0
Ford,Aspire,Titanium+,Sedan,0,Petrol,165001,2,Maharashtra,0,7,23571.571428571428
Hyundai,i20,Sportz,Hatchback,0,Petrol,79616,1,Maharashtra,0,11,7237.818181818182
Maruti Suzuki,WagonR,Z,Hatchback,1,Petrol,121508,3,Maharashtra,0,13,9346.76923076923
Honda,Jazz,ZX,Sedan,0,Petrol,104054,1,Kerala,0,5,20810.8
Hyundai,Aura,Magna,Sedan,1,Petrol,55839,2,Maharashtra,0,3,18613.0
Toyota,Glanza,ZX,Hatchback,0,Petrol,170575,2,Tamil Nadu,0,6,28429.166666666668
Tata,Harrier,XZA+,SUV,0,Petrol,28285,1,Karnataka,0,3,9428.333333333334
Maruti Suzuki,Ertiga,L,MPV,0,Diesel,75118,2,Maharashtra,0,8,9389.75
Ford,EcoSport,Titanium,SUV,0,Diesel,78056,2,Karnataka,0,10,7805.6
Mahindra,XUV500,W11,SUV,0,Petrol,133394,3,Uttar Pradesh,0,14,9528.142857142857
Hyundai,i20,Magna,Hatchback,0,Petrol,86341,2,Maharashtra,0,4,21585.25
Tata,Tiago,XZA,Hatchback,0,Diesel,142055,1,West Bengal,0,5,28411.0
Honda,City,V,Sedan,0,Petrol,70666,2,Gujarat,1,13,5435.846153846154
Nissan,Sunny,XV Premium,Sedan,0,Petrol,87033,3,Gujarat,0,14,6216.642857142857
Ford,EcoSport,Ambiente,SUV,0,Petrol,58438,2,Delhi,0,10,5843.8
Maruti Suzuki,Ertiga,L,MPV,1,CNG,87637,1,West Bengal,0,4,21909.25
